record_class,_basis,scale,mode,replicate,frame,active_cycles,blocked_cycles,wall_cycles,latency_ns,active_wall_pct,equivalence_predicted,status
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,56,1776,668682,670458,20316908,0.264894,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,57,1791,655640,657431,19922153,0.272424,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,58,1774,676480,678254,20553151,0.261554,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,59,1746,660546,662292,20069453,0.263630,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,60,1763,652614,654377,19829599,0.269417,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,61,1750,686739,688489,20863303,0.254180,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,62,1760,655692,657452,19922783,0.267700,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,63,1763,665345,667108,20215387,0.264275,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,64,1815,652237,654052,19819755,0.277501,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,65,1718,661947,663665,20111067,0.258866,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,66,1789,650336,652125,19761370,0.274334,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,67,1804,664131,665935,20179838,0.270897,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,68,1714,660875,662589,20078444,0.258682,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,69,1750,671517,673267,20402037,0.259927,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,70,1788,684605,686393,20799773,0.260492,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,71,1724,677804,679528,20591764,0.253706,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,72,1768,659161,660929,20028158,0.267502,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,73,1698,680446,682144,20671020,0.248921,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,74,1748,676184,677932,20543405,0.257843,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,75,1811,647235,649046,19668061,0.279025,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,76,1753,684008,685761,20780624,0.255628,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,77,1771,675573,677344,20525565,0.261462,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,78,1738,654404,656142,19883092,0.264882,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,79,1738,709239,710977,21544746,0.244452,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,80,1782,666217,667999,20242385,0.266767,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,81,1745,701779,703524,21318897,0.248037,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,82,1786,653040,654826,19843199,0.272744,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,83,1782,676822,678604,20563764,0.262598,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,84,1757,643793,645550,19562132,0.272171,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,85,1788,656903,658691,19960341,0.271447,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,86,1771,666169,667940,20240616,0.265144,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,87,1699,657457,659156,19974414,0.257754,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,88,1684,662937,664621,20140043,0.253377,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,89,1782,672151,673933,20422227,0.264418,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,90,1770,700206,701976,21272015,0.252145,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,91,1702,681709,683411,20709439,0.249045,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,92,1775,658841,660616,20018679,0.268689,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,93,1775,659560,661335,20040464,0.268397,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,94,1740,638702,640442,19407343,0.271687,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,95,1815,688772,690587,20926872,0.262820,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,96,1754,663559,665313,20161015,0.263635,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,97,1711,645264,646975,19605292,0.264462,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,98,1758,632217,633975,19211353,0.277298,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,99,1769,648423,650192,19702791,0.272073,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,100,1790,635079,636869,19299056,0.281063,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,101,1803,664107,665910,20179086,0.270757,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,102,1809,650426,652235,19764705,0.277354,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,103,1732,673367,675099,20457538,0.256555,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,104,1768,655225,656993,19908865,0.269105,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,105,1785,641446,643231,19491859,0.277505,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,106,1762,672675,674437,20437477,0.261255,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,107,1762,687862,689624,20897687,0.255502,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,108,1770,678631,680401,20618217,0.260141,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,109,1762,672552,674314,20433750,0.261303,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,110,1757,660178,661935,20058641,0.265434,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,111,1754,662762,664516,20136860,0.263952,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,112,1747,661868,663615,20109557,0.263255,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,113,1787,685647,687434,20831325,0.259952,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,114,1744,660682,662426,20073527,0.263275,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,115,1722,674129,675851,20480336,0.254790,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,116,1734,660713,662447,20074150,0.261757,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,117,1756,655858,657614,19927688,0.267026,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,118,1697,692991,694688,21051137,0.244282,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,119,1748,685122,686870,20814239,0.254488,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,120,1759,659276,661035,20031368,0.266098,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,121,1756,668762,670518,20318742,0.261887,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,122,1766,632101,633867,19208079,0.278607,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,123,1754,664359,666113,20185234,0.263319,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,124,1760,678286,680046,20607464,0.258806,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,125,1759,650168,651927,19755351,0.269815,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,126,1784,626283,628067,19032326,0.284046,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,127,1762,660857,662619,20079352,0.265914,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,128,1739,657868,659607,19988087,0.263642,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,129,1789,668676,670465,20317112,0.266830,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,130,1767,691264,693031,21000932,0.254967,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,131,1768,659785,661553,20047069,0.267250,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,132,1737,659360,661097,20033256,0.262745,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,133,1795,662060,663855,20116831,0.270390,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,134,1754,664933,666687,20202639,0.263092,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,135,1794,663858,665652,20171278,0.269510,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,136,1756,702003,703759,21326016,0.249517,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,137,1770,646481,648251,19643978,0.273042,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,138,1741,679612,681353,20647064,0.255521,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,139,1763,661900,663663,20110995,0.265647,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,140,1770,681654,683424,20709822,0.258990,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,141,1704,695812,697516,21136847,0.244295,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,142,1785,648298,650083,19699490,0.274580,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,143,1777,638332,640109,19397239,0.277609,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,144,1785,684711,686496,20802924,0.260016,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,145,1731,654629,656360,19889682,0.263727,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,146,1740,671741,673481,20408516,0.258359,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,147,1770,690443,692213,20976158,0.255702,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,148,1740,666040,667780,20235754,0.260565,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,149,1802,660924,662726,20082618,0.271907,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,150,1726,671317,673043,20395245,0.256447,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,151,1780,621666,623446,18892309,0.285510,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,152,1731,690675,692406,20981987,0.249998,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,153,1736,671566,673302,20403077,0.257834,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,154,1775,696953,698728,21173587,0.254033,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,155,1725,673448,675173,20459774,0.255490,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,156,1723,651540,653263,19795852,0.263753,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,157,1780,664444,666224,20188602,0.267177,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,158,1766,660902,662668,20080834,0.266498,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,159,1729,634251,635980,19272135,0.271864,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,160,1740,677029,678769,20568755,0.256346,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,161,1768,665966,667734,20234356,0.264776,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,162,1721,670906,672627,20382641,0.255862,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,163,1794,663002,664796,20145340,0.269857,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,164,1788,619428,621216,18824742,0.287823,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,165,1778,671475,673253,20401593,0.264091,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,166,1755,628833,630588,19108727,0.278312,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,167,1772,659062,660834,20025275,0.268146,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,168,1725,675900,677625,20534081,0.254566,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,169,1732,692926,694658,21050253,0.249331,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,170,1807,658218,660025,20000765,0.273778,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,171,1724,642055,643779,19508456,0.267794,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,172,1754,662064,663818,20115712,0.264229,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,173,1733,671979,673712,20415523,0.257232,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,174,1785,665966,667751,20234885,0.267315,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,175,1762,633743,635505,19257730,0.277260,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,176,1744,646697,648441,19649735,0.268953,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,177,1789,646511,648300,19645440,0.275952,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,178,1765,666056,667821,20236989,0.264292,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,179,1738,635330,637068,19305082,0.272812,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,180,1752,669278,671030,20334228,0.261091,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,181,1693,665212,666905,20209245,0.253859,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,182,1743,670031,671774,20356784,0.259462,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,183,1766,657650,659416,19982305,0.267813,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,184,1779,639078,640857,19419901,0.277597,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,185,1799,632377,634176,19217454,0.283675,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,186,1756,657738,659494,19984681,0.266265,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,187,1729,656580,658309,19948750,0.262643,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,188,1792,679133,680925,20634095,0.263171,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,189,1768,683343,685111,20760942,0.258060,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,190,1753,657632,659385,19981376,0.265854,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,191,1779,664857,666636,20201100,0.266862,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,192,1732,674539,676271,20493054,0.256110,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,193,1761,667818,669579,20290276,0.263001,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,194,1743,683982,685725,20779559,0.254184,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,195,1767,658814,660581,20017592,0.267492,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,196,1759,668246,670005,20303173,0.262535,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,197,1796,661472,663268,20099021,0.270780,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,198,1746,666920,668666,20262621,0.261117,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,199,1760,669009,670769,20326339,0.262385,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,200,1774,676291,678065,20547439,0.261627,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,201,1783,632332,634115,19215605,0.281179,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,202,1757,680056,681813,20661005,0.257695,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,203,1735,678111,679846,20601398,0.255205,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,204,1827,639105,640932,19422183,0.285054,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,205,1770,640214,641984,19454070,0.275708,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,206,1765,669057,670822,20327951,0.263110,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,207,1798,638153,639951,19392466,0.280959,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,208,1775,667434,669209,20279063,0.265239,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,209,1759,675906,677665,20535295,0.259568,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,210,1804,666128,667932,20240353,0.270087,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,211,1744,681242,682986,20696540,0.255349,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,212,1711,642482,644193,19521005,0.265604,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,213,1720,666983,668703,20263737,0.257214,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,214,1723,673054,674777,20447801,0.255344,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,215,1777,672397,674174,20429504,0.263582,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,216,1734,669947,671681,20353984,0.258158,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,217,1734,694038,695772,21084014,0.249220,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,218,1719,639519,641238,19431467,0.268075,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,219,1781,673069,674850,20449987,0.263910,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,220,1745,667728,669473,20287054,0.260653,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,221,1788,662073,663861,20117014,0.269333,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,222,1765,653255,655020,19849103,0.269457,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,223,1750,668578,670328,20312958,0.261066,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,224,1758,685868,687626,20837150,0.255662,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,225,1755,651409,653164,19792851,0.268692,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,226,1764,673933,675697,20475670,0.261064,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,227,1738,679376,681114,20639806,0.255170,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,228,1782,646992,648774,19659833,0.274672,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,229,1780,653865,655645,19868016,0.271488,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,230,1732,659904,661636,20049568,0.261775,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,231,1684,681831,683515,20712575,0.246374,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,232,1752,666911,668663,20262515,0.262015,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,233,1792,675325,677117,20518691,0.264651,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,234,1715,682035,683750,20719707,0.250823,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,235,1789,664051,665840,20176982,0.268683,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,236,1742,678631,680373,20617367,0.256036,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,237,1779,670508,672287,20372331,0.264619,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,238,1754,661219,662973,20090081,0.264566,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,239,1743,684283,686026,20788667,0.254072,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,240,1772,689289,691061,20941243,0.256417,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,241,1762,694207,695969,21089966,0.253172,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,242,1803,678373,680176,20611381,0.265078,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,243,1748,647437,649185,19672262,0.269261,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,244,1750,648628,650378,19708427,0.269074,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,245,1776,680271,682047,20668090,0.260393,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,246,1740,684382,686122,20791580,0.253599,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,247,1739,676297,678036,20546553,0.256476,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,248,1778,667793,669571,20290040,0.265543,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,249,1748,649089,650837,19722333,0.268577,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,250,1735,635677,637412,19315520,0.272194,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,251,1794,653508,655302,19857642,0.273767,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,252,1745,634747,636492,19287630,0.274159,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,253,1750,682744,684494,20742229,0.255663,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,254,1742,648047,649789,19690570,0.268087,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,255,1754,656951,658705,19960759,0.266280,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,256,1738,671907,673645,20413476,0.257999,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,257,1784,662813,664597,20139302,0.268433,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,258,1743,690041,691784,20963148,0.251957,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,259,1766,672198,673964,20423141,0.262032,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,260,1745,663035,664780,20144845,0.262493,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,261,1770,684789,686559,20804826,0.257807,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,262,1772,664585,666357,20192627,0.265924,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,263,1731,646969,648700,19657578,0.266841,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,264,1758,638220,639978,19393273,0.274697,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,265,1795,672632,674427,20437187,0.266152,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,266,1718,644981,646699,19596951,0.265657,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,267,1766,666123,667889,20239065,0.264415,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,268,1769,682851,684620,20746056,0.258392,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,269,1812,689974,691786,20963221,0.261931,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,270,1758,655747,657505,19924392,0.267374,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,271,1725,673785,675510,20469998,0.255363,VERTIFIED,DATA
DATA,DATASET,S2,SCENE_CONTROLLER,_RUN_1,272,1786,667107,668893,20269484,0.267008,VERTIFIED,DATA
